episode,step,done,state,action,next_state,reward
8187,1,False,1,0,1,0
8187,2,False,1,1,2,0
8187,3,True,2,2,6,-1
8188,0,True,0,2,4,-1
8189,0,False,0,1,1,0
8189,1,False,1,2,5,0
8189,2,False,5,2,9,0
8189,3,True,9,2,13,-1
8190,0,False,0,1,1,0
8190,1,False,1,2,5,0
8190,2,True,5,1,6,-1
8191,0,True,0,2,4,-1
8192,0,False,0,1,1,0
8192,1,False,1,2,5,0
8192,2,True,5,1,6,-1
8193,0,False,0,1,1,0
8193,1,False,1,2,5,0
8193,2,True,5,3,4,-1
8194,0,True,0,2,4,-1
8195,0,False,0,1,1,0
8195,1,False,1,2,5,0
8195,2,False,5,2,9,0
8195,3,False,9,1,10,0
8195,4,False,10,2,14,0
8195,5,True,14,1,15,100
8196,0,False,0,0,0,0
8196,1,False,0,1,1,0
8196,2,False,1,2,5,0
8196,3,False,5,0,1,0
8196,4,False,1,2,5,0
8196,5,False,5,2,9,0
8196,6,False,9,0,5,0
8196,7,True,5,3,4,-1
8197,0,True,0,2,4,-1
8198,0,False,0,1,1,0
8198,1,False,1,1,2,0
8198,2,False,2,0,2,0
8198,3,False,2,3,1,0
8198,4,False,1,2,5,0
8198,5,True,5,1,6,-1
8199,0,False,0,1,1,0
8199,1,False,1,2,5,0
8199,2,True,5,1,6,-1
8200,0,False,0,1,1,0
8200,1,False,1,2,5,0
8200,2,True,5,1,6,-1
8201,0,False,0,0,0,0
8201,1,False,0,0,0,0
8201,2,False,0,1,1,0
8201,3,False,1,2,5,0
8201,4,False,5,2,9,0
8201,5,False,9,1,10,0
8201,6,False,10,2,14,0
8201,7,True,14,1,15,100
8202,0,True,0,2,4,-1
8203,0,True,0,2,4,-1
8204,0,False,0,1,1,0
8204,1,False,1,2,5,0
8204,2,False,5,2,9,0
8204,3,False,9,1,10,0
8204,4,False,10,2,14,0
8204,5,True,14,1,15,100
8205,0,False,0,1,1,0
8205,1,False,1,3,0,0
8205,2,False,0,0,0,0
8205,3,False,0,0,0,0
8205,4,False,0,3,0,0
8205,5,False,0,1,1,0
8205,6,False,1,1,2,0
8205,7,False,2,1,3,0
8205,8,False,3,2,7,0
8205,9,False,7,1,8,0
8205,10,False,8,3,7,0
8205,11,False,7,1,8,0
8205,12,False,8,2,12,0
8205,13,False,12,0,8,0
8205,14,False,8,1,9,0
8205,15,False,9,1,10,0
8205,16,False,10,2,14,0
8205,17,True,14,1,15,100
8206,0,False,0,1,1,0
8206,1,False,1,0,1,0
8206,2,False,1,2,5,0
8206,3,False,5,2,9,0
8206,4,False,9,3,8,0
8206,5,False,8,1,9,0
8206,6,True,9,2,13,-1
8207,0,True,0,2,4,-1
8208,0,False,0,1,1,0
8208,1,False,1,3,0,0
8208,2,False,0,1,1,0
8208,3,False,1,3,0,0
8208,4,False,0,1,1,0
8208,5,False,1,2,5,0
8208,6,True,5,3,4,-1
8209,0,False,0,1,1,0
8209,1,False,1,2,5,0
8209,2,True,5,1,6,-1
8210,0,True,0,2,4,-1
8211,0,False,0,1,1,0
8211,1,False,1,2,5,0
8211,2,False,5,2,9,0
8211,3,False,9,1,10,0
8211,4,True,10,0,6,-1
8212,0,True,0,2,4,-1
8213,0,False,0,3,0,0
8213,1,False,0,0,0,0
8213,2,False,0,3,0,0
8213,3,False,0,1,1,0
8213,4,False,1,1,2,0
8213,5,True,2,2,6,-1
8214,0,False,0,1,1,0
8214,1,False,1,2,5,0
8214,2,True,5,3,4,-1
8215,0,False,0,1,1,0
8215,1,False,1,2,5,0
8215,2,True,5,1,6,-1
8216,0,False,0,3,0,0
8216,1,False,0,1,1,0
8216,2,False,1,0,1,0
8216,3,False,1,0,1,0
8216,4,False,1,2,5,0
8216,5,False,5,2,9,0
8216,6,False,9,0,5,0
8216,7,False,5,2,9,0
8216,8,False,9,1,10,0
8216,9,False,10,2,14,0
8216,10,True,14,1,15,100
8217,0,False,0,1,1,0
8217,1,False,1,2,5,0
8217,2,True,5,1,6,-1
8218,0,False,0,1,1,0
8218,1,False,1,2,5,0
8218,2,False,5,2,9,0
8218,3,False,9,1,10,0
8218,4,False,10,2,14,0
8218,5,True,14,3,13,-1
8219,0,False,0,3,0,0
8219,1,False,0,3,0,0
8219,2,False,0,1,1,0
8219,3,False,1,2,5,0
8219,4,False,5,2,9,0
8219,5,True,9,2,13,-1
8220,0,False,0,0,0,0
8220,1,False,0,0,0,0
8220,2,False,0,1,1,0
8220,3,False,1,2,5,0
8220,4,True,5,1,6,-1
8221,0,False,0,1,1,0
8221,1,False,1,0,1,0
8221,2,False,1,3,0,0
8221,3,False,0,1,1,0
8221,4,False,1,0,1,0
8221,5,False,1,3,0,0
8221,6,False,0,3,0,0
8221,7,False,0,1,1,0
8221,8,False,1,3,0,0
8221,9,True,0,2,4,-1
8222,0,True,0,2,4,-1
8223,0,False,0,0,0,0
8223,1,False,0,1,1,0
8223,2,False,1,2,5,0
8223,3,False,5,2,9,0
8223,4,False,9,1,10,0
8223,5,False,10,2,14,0
8223,6,True,14,1,15,100
8224,0,True,0,2,4,-1
8225,0,False,0,0,0,0
8225,1,False,0,1,1,0
8225,2,False,1,2,5,0
8225,3,False,5,2,9,0
8225,4,False,9,0,5,0
8225,5,False,5,2,9,0
8225,6,False,9,3,8,0
8225,7,False,8,1,9,0
8225,8,False,9,1,10,0
8225,9,False,10,2,14,0
8225,10,True,14,3,13,-1
8226,0,False,0,1,1,0
8226,1,False,1,2,5,0
8226,2,False,5,2,9,0
8226,3,False,9,1,10,0
8226,4,False,10,2,14,0
8226,5,False,14,2,14,0
8226,6,True,14,1,15,100
8227,0,False,0,1,1,0
8227,1,False,1,2,5,0
8227,2,True,5,1,6,-1
8228,0,False,0,1,1,0
8228,1,False,1,3,0,0
8228,2,False,0,0,0,0
8228,3,False,0,3,0,0
8228,4,False,0,1,1,0
8228,5,False,1,3,0,0
8228,6,False,0,1,1,0
8228,7,False,1,2,5,0
8228,8,True,5,3,4,-1
8229,0,False,0,1,1,0
8229,1,False,1,2,5,0
8229,2,True,5,3,4,-1
8230,0,False,0,1,1,0
8230,1,False,1,0,1,0
8230,2,False,1,2,5,0
8230,3,False,5,0,1,0
8230,4,False,1,2,5,0
8230,5,False,5,2,9,0
8230,6,False,9,0,5,0
8230,7,False,5,2,9,0
8230,8,False,9,1,10,0
8230,9,True,10,1,11,-1
8231,0,False,0,1,1,0
8231,1,False,1,1,2,0
8231,2,True,2,2,6,-1
8232,0,True,0,2,4,-1
8233,0,False,0,0,0,0
8233,1,False,0,3,0,0
8233,2,True,0,2,4,-1
8234,0,True,0,2,4,-1
8235,0,False,0,1,1,0
8235,1,False,1,2,5,0
8235,2,False,5,0,1,0
8235,3,False,1,2,5,0
8235,4,False,5,0,1,0
8235,5,False,1,2,5,0
8235,6,False,5,2,9,0
8235,7,False,9,0,5,0
8235,8,False,5,2,9,0
8235,9,False,9,1,10,0
8235,10,False,10,2,14,0
8235,11,True,14,1,15,100
8236,0,False,0,1,1,0
8236,1,False,1,1,2,0
8236,2,False,2,3,1,0
8236,3,False,1,2,5,0
8236,4,False,5,2,9,0
8236,5,False,9,0,5,0
8236,6,False,5,2,9,0
8236,7,False,9,3,8,0
8236,8,False,8,1,9,0
8236,9,False,9,1,10,0
8236,10,True,10,1,11,-1
8237,0,False,0,1,1,0
8237,1,False,1,1,2,0
8237,2,False,2,3,1,0
8237,3,False,1,2,5,0
8237,4,False,5,2,9,0
8237,5,False,9,1,10,0
8237,6,False,10,2,14,0
8237,7,True,14,1,15,100
8238,0,True,0,2,4,-1
8239,0,False,0,1,1,0
8239,1,False,1,2,5,0
8239,2,False,5,0,1,0
8239,3,False,1,2,5,0
8239,4,False,5,2,9,0
8239,5,False,9,1,10,0
8239,6,True,10,0,6,-1
8240,0,False,0,1,1,0
8240,1,False,1,0,1,0
8240,2,False,1,2,5,0
8240,3,False,5,2,9,0
8240,4,True,9,2,13,-1
8241,0,False,0,0,0,0
8241,1,True,0,2,4,-1
8242,0,False,0,3,0,0
8242,1,False,0,1,1,0
8242,2,False,1,2,5,0
8242,3,True,5,1,6,-1
8243,0,False,0,1,1,0
8243,1,False,1,1,2,0
8243,2,False,2,3,1,0
8243,3,False,1,3,0,0
8243,4,False,0,3,0,0
8243,5,False,0,1,1,0
8243,6,False,1,2,5,0
8243,7,False,5,2,9,0
8243,8,True,9,2,13,-1
8244,0,False,0,0,0,0
8244,1,False,0,1,1,0
8244,2,False,1,2,5,0
8244,3,False,5,2,9,0
8244,4,False,9,1,10,0
8244,5,False,10,2,14,0
8244,6,True,14,1,15,100
8245,0,False,0,0,0,0
8245,1,False,0,1,1,0
8245,2,False,1,2,5,0
8245,3,False,5,2,9,0
8245,4,False,9,1,10,0
8245,5,True,10,0,6,-1
8246,0,False,0,1,1,0
8246,1,False,1,3,0,0
8246,2,False,0,1,1,0
8246,3,False,1,2,5,0
8246,4,True,5,1,6,-1
8247,0,False,0,1,1,0
8247,1,False,1,2,5,0
8247,2,False,5,2,9,0
8247,3,False,9,1,10,0
8247,4,False,10,2,14,0
8247,5,True,14,3,13,-1
8248,0,False,0,1,1,0
8248,1,False,1,2,5,0
8248,2,False,5,2,9,0
8248,3,True,9,2,13,-1
8249,0,False,0,1,1,0
8249,1,False,1,2,5,0
8249,2,True,5,1,6,-1
8250,0,True,0,2,4,-1
8251,0,False,0,1,1,0
8251,1,False,1,2,5,0
8251,2,False,5,2,9,0
8251,3,False,9,1,10,0
8251,4,False,10,2,14,0
8251,5,True,14,1,15,100
8252,0,False,0,3,0,0
8252,1,False,0,1,1,0
8252,2,False,1,1,2,0
8252,3,False,2,3,1,0
8252,4,False,1,3,0,0
8252,5,True,0,2,4,-1
8253,0,False,0,1,1,0
8253,1,False,1,2,5,0
8253,2,False,5,2,9,0
8253,3,False,9,3,8,0
8253,4,True,8,0,4,-1
8254,0,False,0,1,1,0
8254,1,False,1,2,5,0
8254,2,False,5,2,9,0
8254,3,False,9,1,10,0
8254,4,True,10,1,11,-1
8255,0,False,0,1,1,0
8255,1,False,1,2,5,0
8255,2,False,5,2,9,0
8255,3,False,9,1,10,0
8255,4,True,10,0,6,-1
8256,0,False,0,1,1,0
8256,1,False,1,2,5,0
8256,2,True,5,1,6,-1
8257,0,False,0,1,1,0
8257,1,False,1,2,5,0
8257,2,False,5,2,9,0
8257,3,False,9,3,8,0
8257,4,False,8,3,7,0
8257,5,False,7,1,8,0
8257,6,False,8,1,9,0
8257,7,False,9,3,8,0
8257,8,False,8,1,9,0
8257,9,False,9,1,10,0
8257,10,True,10,0,6,-1
8258,0,False,0,1,1,0
8258,1,False,1,2,5,0
8258,2,True,5,3,4,-1
8259,0,False,0,1,1,0
8259,1,False,1,2,5,0
8259,2,False,5,2,9,0
8259,3,False,9,1,10,0
8259,4,True,10,1,11,-1
8260,0,False,0,1,1,0
8260,1,False,1,1,2,0
8260,2,False,2,3,1,0
8260,3,False,1,1,2,0
8260,4,False,2,3,1,0
8260,5,False,1,2,5,0
8260,6,True,5,1,6,-1
8261,0,False,0,0,0,0
8261,1,False,0,1,1,0
8261,2,False,1,2,5,0
8261,3,True,5,3,4,-1
8262,0,True,0,2,4,-1
8263,0,False,0,1,1,0
8263,1,False,1,2,5,0
8263,2,False,5,2,9,0
8263,3,False,9,3,8,0
8263,4,False,8,1,9,0
8263,5,False,9,1,10,0
8263,6,False,10,2,14,0
8263,7,True,14,1,15,100
8264,0,False,0,1,1,0
8264,1,False,1,0,1,0
8264,2,False,1,2,5,0
8264,3,False,5,0,1,0
8264,4,False,1,3,0,0
8264,5,False,0,1,1,0
8264,6,False,1,2,5,0
8264,7,False,5,2,9,0
8264,8,True,9,2,13,-1
8265,0,False,0,1,1,0
8265,1,False,1,2,5,0
8265,2,False,5,2,9,0
8265,3,False,9,3,8,0
8265,4,False,8,1,9,0
8265,5,False,9,1,10,0
8265,6,False,10,2,14,0
8265,7,True,14,1,15,100
8266,0,False,0,0,0,0
8266,1,False,0,3,0,0
8266,2,False,0,1,1,0
8266,3,False,1,1,2,0
8266,4,False,2,0,2,0
8266,5,False,2,1,3,0
8266,6,True,3,1,4,-1
8267,0,False,0,1,1,0
8267,1,False,1,2,5,0
8267,2,False,5,2,9,0
8267,3,True,9,2,13,-1
8268,0,False,0,3,0,0
8268,1,False,0,0,0,0
8268,2,False,0,0,0,0
8268,3,True,0,2,4,-1
8269,0,True,0,2,4,-1
8270,0,False,0,1,1,0
8270,1,False,1,2,5,0
8270,2,False,5,2,9,0
8270,3,False,9,1,10,0
8270,4,False,10,2,14,0
8270,5,False,14,0,10,0
8270,6,True,10,1,11,-1
8271,0,False,0,1,1,0
8271,1,False,1,1,2,0
8271,2,False,2,0,2,0
8271,3,False,2,3,1,0
8271,4,False,1,2,5,0
8271,5,False,5,2,9,0
8271,6,False,9,1,10,0
8271,7,True,10,0,6,-1
8272,0,False,0,3,0,0
8272,1,False,0,3,0,0
8272,2,True,0,2,4,-1
8273,0,True,0,2,4,-1
8274,0,False,0,1,1,0
8274,1,False,1,2,5,0
8274,2,False,5,2,9,0
8274,3,True,9,2,13,-1
8275,0,False,0,1,1,0
8275,1,False,1,0,1,0
8275,2,False,1,0,1,0
8275,3,False,1,0,1,0
8275,4,False,1,3,0,0
8275,5,False,0,1,1,0
8275,6,False,1,0,1,0
8275,7,False,1,1,2,0
8275,8,False,2,3,1,0
8275,9,False,1,2,5,0
8275,10,False,5,0,1,0
8275,11,False,1,2,5,0
8275,12,False,5,2,9,0
8275,13,False,9,1,10,0
8275,14,False,10,2,14,0
8275,15,False,14,0,10,0
8275,16,False,10,2,14,0
8275,17,True,14,1,15,100
8276,0,False,0,3,0,0
8276,1,False,0,0,0,0
8276,2,False,0,1,1,0
8276,3,False,1,2,5,0
8276,4,False,5,0,1,0
8276,5,False,1,1,2,0
8276,6,False,2,3,1,0
8276,7,False,1,1,2,0
8276,8,False,2,3,1,0
8276,9,False,1,1,2,0
8276,10,False,2,3,1,0
8276,11,False,1,2,5,0
8276,12,True,5,3,4,-1
8277,0,False,0,1,1,0
8277,1,False,1,2,5,0
8277,2,False,5,0,1,0
8277,3,False,1,2,5,0
8277,4,False,5,2,9,0
8277,5,False,9,1,10,0
8277,6,False,10,2,14,0
8277,7,True,14,1,15,100
8278,0,False,0,1,1,0
8278,1,False,1,3,0,0
8278,2,False,0,1,1,0
8278,3,False,1,2,5,0
8278,4,False,5,2,9,0
8278,5,False,9,1,10,0
8278,6,False,10,2,14,0
8278,7,True,14,1,15,100
8279,0,False,0,3,0,0
8279,1,False,0,0,0,0
8279,2,False,0,1,1,0
8279,3,False,1,1,2,0
8279,4,False,2,3,1,0
8279,5,False,1,2,5,0
8279,6,False,5,2,9,0
8279,7,False,9,1,10,0
8279,8,True,10,1,11,-1
8280,0,False,0,1,1,0
8280,1,False,1,2,5,0
8280,2,False,5,2,9,0
8280,3,False,9,1,10,0
8280,4,False,10,2,14,0
8280,5,True,14,1,15,100
8281,0,True,0,2,4,-1
8282,0,False,0,1,1,0
8282,1,False,1,1,2,0
8282,2,False,2,3,1,0
8282,3,False,1,2,5,0
8282,4,False,5,2,9,0
8282,5,False,9,1,10,0
8282,6,False,10,3,9,0
8282,7,False,9,0,5,0
8282,8,False,5,0,1,0
8282,9,False,1,3,0,0
8282,10,False,0,0,0,0
8282,11,False,0,1,1,0
8282,12,False,1,3,0,0
8282,13,False,0,1,1,0
8282,14,False,1,3,0,0
8282,15,True,0,2,4,-1
8283,0,False,0,1,1,0
8283,1,False,1,1,2,0
8283,2,False,2,0,2,0
8283,3,True,2,2,6,-1
8284,0,False,0,1,1,0
8284,1,False,1,0,1,0
8284,2,False,1,0,1,0
8284,3,False,1,2,5,0
8284,4,True,5,3,4,-1
8285,0,False,0,1,1,0
8285,1,False,1,3,0,0
8285,2,False,0,1,1,0
8285,3,False,1,1,2,0
8285,4,False,2,3,1,0
8285,5,False,1,2,5,0
8285,6,False,5,2,9,0
8285,7,False,9,1,10,0
8285,8,False,10,2,14,0
8285,9,False,14,0,10,0
8285,10,False,10,2,14,0
8285,11,True,14,1,15,100
8286,0,False,0,1,1,0
8286,1,False,1,2,5,0
8286,2,False,5,2,9,0
8286,3,False,9,1,10,0
8286,4,True,10,1,11,-1
8287,0,False,0,3,0,0
8287,1,False,0,0,0,0
8287,2,True,0,2,4,-1
8288,0,False,0,1,1,0
8288,1,False,1,2,5,0
8288,2,True,5,3,4,-1
8289,0,False,0,1,1,0
8289,1,False,1,2,5,0
8289,2,False,5,2,9,0
8289,3,False,9,1,10,0
8289,4,True,10,0,6,-1
8290,0,False,0,0,0,0
8290,1,False,0,1,1,0
8290,2,False,1,1,2,0
8290,3,False,2,3,1,0
8290,4,False,1,2,5,0
8290,5,True,5,3,4,-1
8291,0,False,0,1,1,0
8291,1,False,1,2,5,0
8291,2,False,5,2,9,0
8291,3,False,9,0,5,0
8291,4,False,5,0,1,0
8291,5,False,1,3,0,0
8291,6,False,0,1,1,0
8291,7,False,1,0,1,0
8291,8,False,1,2,5,0
8291,9,True,5,1,6,-1
8292,0,False,0,1,1,0
8292,1,False,1,1,2,0
8292,2,False,2,0,2,0
8292,3,False,2,3,1,0
8292,4,False,1,3,0,0
8292,5,False,0,1,1,0
8292,6,False,1,0,1,0
8292,7,False,1,2,5,0
8292,8,False,5,2,9,0
8292,9,False,9,1,10,0
8292,10,False,10,2,14,0
8292,11,True,14,3,13,-1
8293,0,False,0,3,0,0
8293,1,False,0,1,1,0
8293,2,False,1,3,0,0
8293,3,True,0,2,4,-1
8294,0,False,0,1,1,0
8294,1,False,1,3,0,0
8294,2,False,0,1,1,0
8294,3,False,1,2,5,0
8294,4,False,5,2,9,0
8294,5,False,9,1,10,0
8294,6,False,10,2,14,0
8294,7,False,14,0,10,0
8294,8,False,10,2,14,0
8294,9,False,14,2,14,0
8294,10,True,14,1,15,100
8295,0,False,0,1,1,0
8295,1,False,1,3,0,0
8295,2,False,0,1,1,0
8295,3,False,1,0,1,0
8295,4,False,1,2,5,0
8295,5,False,5,2,9,0
8295,6,True,9,2,13,-1
8296,0,True,0,2,4,-1
8297,0,False,0,1,1,0
8297,1,False,1,1,2,0
8297,2,False,2,0,2,0
8297,3,True,2,2,6,-1
8298,0,False,0,1,1,0
8298,1,False,1,2,5,0
8298,2,False,5,2,9,0
8298,3,False,9,1,10,0
8298,4,True,10,0,6,-1
8299,0,False,0,1,1,0
8299,1,False,1,0,1,0
8299,2,False,1,2,5,0
8299,3,False,5,0,1,0
8299,4,False,1,2,5,0
8299,5,False,5,2,9,0
8299,6,False,9,1,10,0
8299,7,True,10,0,6,-1
8300,0,False,0,1,1,0
8300,1,False,1,0,1,0
8300,2,False,1,1,2,0
8300,3,False,2,3,1,0
8300,4,False,1,3,0,0
8300,5,False,0,1,1,0
8300,6,False,1,2,5,0
8300,7,False,5,2,9,0
8300,8,True,9,2,13,-1
8301,0,False,0,3,0,0
8301,1,False,0,1,1,0
8301,2,False,1,0,1,0
8301,3,False,1,1,2,0
8301,4,False,2,1,3,0
8301,5,False,3,3,2,0
8301,6,False,2,3,1,0
8301,7,False,1,2,5,0
8301,8,False,5,2,9,0
8301,9,False,9,1,10,0
8301,10,True,10,1,11,-1
8302,0,False,0,3,0,0
8302,1,False,0,1,1,0
8302,2,False,1,3,0,0
8302,3,False,0,1,1,0
8302,4,False,1,2,5,0
8302,5,False,5,2,9,0
8302,6,False,9,1,10,0
8302,7,False,10,2,14,0
8302,8,True,14,1,15,100
8303,0,False,0,0,0,0
8303,1,False,0,0,0,0
8303,2,False,0,1,1,0
8303,3,False,1,2,5,0
8303,4,False,5,0,1,0
8303,5,False,1,2,5,0
8303,6,True,5,3,4,-1
8304,0,False,0,0,0,0
8304,1,False,0,3,0,0
8304,2,False,0,1,1,0
8304,3,False,1,0,1,0
8304,4,False,1,2,5,0
8304,5,False,5,2,9,0
8304,6,False,9,1,10,0
8304,7,True,10,1,11,-1
8305,0,False,0,1,1,0
8305,1,False,1,2,5,0
8305,2,False,5,2,9,0
8305,3,False,9,1,10,0
8305,4,True,10,1,11,-1
8306,0,False,0,1,1,0
8306,1,False,1,3,0,0
8306,2,False,0,1,1,0
8306,3,False,1,1,2,0
8306,4,False,2,3,1,0
8306,5,False,1,2,5,0
8306,6,False,5,0,1,0
8306,7,False,1,2,5,0
8306,8,True,5,3,4,-1
8307,0,False,0,0,0,0
8307,1,False,0,1,1,0
8307,2,False,1,2,5,0
8307,3,False,5,2,9,0
8307,4,False,9,1,10,0
8307,5,False,10,3,9,0
8307,6,False,9,3,8,0
8307,7,False,8,3,7,0
8307,8,False,7,1,8,0
8307,9,False,8,2,12,0
8307,10,True,12,1,13,-1
8308,0,False,0,1,1,0
8308,1,False,1,2,5,0
8308,2,False,5,2,9,0
8308,3,False,9,0,5,0
8308,4,False,5,2,9,0
8308,5,False,9,1,10,0
8308,6,False,10,2,14,0
8308,7,True,14,1,15,100
8309,0,False,0,1,1,0
8309,1,False,1,1,2,0
8309,2,False,2,3,1,0
8309,3,False,1,3,0,0
8309,4,False,0,1,1,0
8309,5,False,1,2,5,0
8309,6,False,5,2,9,0
8309,7,False,9,3,8,0
8309,8,False,8,1,9,0
8309,9,False,9,1,10,0
8309,10,False,10,3,9,0
8309,11,True,9,2,13,-1
8310,0,False,0,3,0,0
8310,1,False,0,1,1,0
8310,2,False,1,2,5,0
8310,3,False,5,2,9,0
8310,4,True,9,2,13,-1
8311,0,False,0,1,1,0
8311,1,False,1,2,5,0
8311,2,False,5,2,9,0
8311,3,False,9,3,8,0
8311,4,False,8,2,12,0
8311,5,False,12,0,8,0
8311,6,False,8,1,9,0
8311,7,True,9,2,13,-1
8312,0,False,0,1,1,0
8312,1,False,1,1,2,0
8312,2,False,2,3,1,0
8312,3,False,1,2,5,0
8312,4,True,5,1,6,-1
8313,0,False,0,1,1,0
8313,1,False,1,2,5,0
8313,2,False,5,0,1,0
8313,3,False,1,2,5,0
8313,4,False,5,0,1,0
8313,5,False,1,2,5,0
8313,6,True,5,3,4,-1
8314,0,False,0,1,1,0
8314,1,False,1,1,2,0
8314,2,False,2,3,1,0
8314,3,False,1,2,5,0
8314,4,False,5,0,1,0
8314,5,False,1,2,5,0
8314,6,False,5,0,1,0
8314,7,False,1,2,5,0
8314,8,False,5,2,9,0
8314,9,False,9,1,10,0
8314,10,False,10,2,14,0
8314,11,True,14,1,15,100
8315,0,False,0,1,1,0
8315,1,False,1,2,5,0
8315,2,False,5,2,9,0
8315,3,False,9,1,10,0
8315,4,False,10,3,9,0
8315,5,False,9,3,8,0
8315,6,True,8,0,4,-1
8316,0,False,0,1,1,0
8316,1,False,1,2,5,0
8316,2,True,5,1,6,-1
8317,0,False,0,1,1,0
8317,1,False,1,1,2,0
8317,2,False,2,0,2,0
8317,3,False,2,0,2,0
8317,4,False,2,3,1,0
8317,5,False,1,2,5,0
8317,6,False,5,2,9,0
8317,7,False,9,3,8,0
8317,8,True,8,0,4,-1
8318,0,False,0,3,0,0
8318,1,False,0,3,0,0
8318,2,True,0,2,4,-1
8319,0,False,0,1,1,0
8319,1,False,1,3,0,0
8319,2,False,0,1,1,0
8319,3,False,1,0,1,0
8319,4,False,1,2,5,0
8319,5,False,5,2,9,0
8319,6,True,9,2,13,-1
8320,0,False,0,1,1,0
8320,1,False,1,2,5,0
8320,2,False,5,2,9,0
8320,3,False,9,1,10,0
8320,4,False,10,3,9,0
8320,5,False,9,1,10,0
8320,6,False,10,2,14,0
8320,7,False,14,2,14,0
8320,8,True,14,1,15,100
8321,0,False,0,3,0,0
8321,1,False,0,1,1,0
8321,2,False,1,2,5,0
8321,3,False,5,2,9,0
8321,4,True,9,2,13,-1
8322,0,False,0,1,1,0
8322,1,False,1,3,0,0
8322,2,False,0,1,1,0
8322,3,False,1,3,0,0
8322,4,False,0,1,1,0
8322,5,False,1,2,5,0
8322,6,False,5,2,9,0
8322,7,False,9,0,5,0
8322,8,True,5,3,4,-1
8323,0,False,0,1,1,0
8323,1,False,1,1,2,0
8323,2,False,2,3,1,0
8323,3,False,1,2,5,0
8323,4,True,5,1,6,-1
8324,0,False,0,1,1,0
8324,1,False,1,2,5,0
8324,2,True,5,1,6,-1
8325,0,False,0,0,0,0
8325,1,False,0,1,1,0
8325,2,False,1,1,2,0
8325,3,True,2,2,6,-1
8326,0,True,0,2,4,-1
8327,0,False,0,3,0,0
8327,1,True,0,2,4,-1
8328,0,False,0,0,0,0
8328,1,False,0,1,1,0
8328,2,False,1,0,1,0
8328,3,False,1,2,5,0
8328,4,True,5,1,6,-1
8329,0,False,0,1,1,0
8329,1,False,1,2,5,0
8329,2,False,5,2,9,0
8329,3,False,9,1,10,0
8329,4,False,10,2,14,0
8329,5,True,14,1,15,100
8330,0,False,0,1,1,0
8330,1,False,1,3,0,0
8330,2,False,0,1,1,0
8330,3,False,1,2,5,0
8330,4,False,5,2,9,0
8330,5,False,9,3,8,0
8330,6,False,8,2,12,0
8330,7,True,12,1,13,-1
8331,0,False,0,1,1,0
8331,1,False,1,2,5,0
8331,2,False,5,0,1,0
8331,3,False,1,3,0,0
8331,4,True,0,2,4,-1
8332,0,False,0,3,0,0
8332,1,False,0,0,0,0
8332,2,False,0,1,1,0
8332,3,False,1,2,5,0
8332,4,False,5,2,9,0
8332,5,True,9,2,13,-1
8333,0,False,0,1,1,0
8333,1,False,1,2,5,0
8333,2,True,5,1,6,-1
8334,0,False,0,1,1,0
8334,1,False,1,2,5,0
8334,2,True,5,1,6,-1
8335,0,False,0,1,1,0
8335,1,False,1,2,5,0
8335,2,False,5,2,9,0
8335,3,False,9,1,10,0
8335,4,False,10,2,14,0
8335,5,False,14,0,10,0
8335,6,False,10,3,9,0
8335,7,True,9,2,13,-1
8336,0,False,0,1,1,0
8336,1,False,1,1,2,0
8336,2,False,2,3,1,0
8336,3,False,1,0,1,0
8336,4,False,1,1,2,0
8336,5,True,2,2,6,-1
8337,0,False,0,0,0,0
8337,1,False,0,1,1,0
8337,2,False,1,0,1,0
8337,3,False,1,2,5,0
8337,4,False,5,2,9,0
8337,5,False,9,0,5,0
8337,6,False,5,2,9,0
8337,7,True,9,2,13,-1
8338,0,False,0,1,1,0
8338,1,False,1,2,5,0
8338,2,True,5,1,6,-1
8339,0,True,0,2,4,-1
8340,0,False,0,1,1,0
8340,1,False,1,2,5,0
8340,2,True,5,3,4,-1
8341,0,True,0,2,4,-1
8342,0,False,0,1,1,0
8342,1,False,1,1,2,0
8342,2,False,2,3,1,0
8342,3,False,1,1,2,0
8342,4,False,2,0,2,0
8342,5,False,2,3,1,0
8342,6,False,1,2,5,0
8342,7,True,5,1,6,-1
8343,0,False,0,1,1,0
8343,1,False,1,3,0,0
8343,2,False,0,1,1,0
8343,3,False,1,2,5,0
8343,4,False,5,2,9,0
8343,5,False,9,3,8,0
8343,6,False,8,1,9,0
8343,7,False,9,1,10,0
8343,8,False,10,2,14,0
8343,9,True,14,3,13,-1
8344,0,False,0,1,1,0
8344,1,False,1,2,5,0
8344,2,True,5,1,6,-1
8345,0,False,0,1,1,0
8345,1,False,1,2,5,0
8345,2,False,5,2,9,0
8345,3,False,9,1,10,0
8345,4,True,10,1,11,-1
8346,0,False,0,1,1,0
8346,1,False,1,2,5,0
8346,2,False,5,2,9,0
8346,3,False,9,0,5,0
8346,4,False,5,2,9,0
8346,5,False,9,1,10,0
8346,6,False,10,2,14,0
8346,7,True,14,1,15,100
8347,0,False,0,0,0,0
8347,1,False,0,1,1,0
8347,2,False,1,2,5,0
8347,3,True,5,3,4,-1
8348,0,False,0,1,1,0
8348,1,False,1,0,1,0
8348,2,False,1,0,1,0
8348,3,False,1,3,0,0
8348,4,False,0,3,0,0
8348,5,False,0,1,1,0
8348,6,False,1,2,5,0
8348,7,False,5,2,9,0
